Time,Temp,CO2,Heater
2023-01-22 00:37:03.553372,73.175,7.966,0
2023-01-22 00:37:05.084357,73.175,9.034,0
2023-01-22 00:37:06.596122,73.175,9.034,0
2023-01-22 00:37:08.126715,73.175,8.220,0
2023-01-22 00:37:10.421545,73.175,8.220,0
2023-01-22 00:37:11.956434,73.175,8.754,0
2023-01-22 00:37:13.484390,73.175,8.754,0
2023-01-22 00:37:15.009225,73.175,8.754,0
2023-01-22 00:37:17.055244,73.175,7.966,0
2023-01-22 00:37:18.595446,73.175,8.483,0
2023-01-22 00:37:20.115706,73.175,9.034,0
2023-01-22 00:37:21.635313,73.175,8.754,0
2023-01-22 00:37:23.794736,73.175,8.483,0
2023-01-22 00:37:25.317389,73.175,9.034,0
2023-01-22 00:37:26.837892,73.175,9.034,0
2023-01-22 00:37:28.356527,73.175,9.034,0
2023-01-22 00:37:30.423388,73.175,8.754,0
2023-01-22 00:37:31.959148,73.175,9.034,0
2023-01-22 00:37:33.476267,73.2866,8.754,0
2023-01-22 00:37:35.004496,73.175,8.754,0
2023-01-22 00:37:37.166176,73.175,8.754,0
2023-01-22 00:37:38.673777,73.175,9.034,0
2023-01-22 00:37:40.197089,73.175,9.034,0
2023-01-22 00:37:41.716753,73.175,9.323,0
2023-01-22 00:37:43.712143,73.0616,8.483,0
2023-01-22 00:37:45.234891,73.0616,9.323,0
2023-01-22 00:37:46.754682,73.0616,8.754,0
2023-01-22 00:37:48.278630,73.175,8.754,0
2023-01-22 00:37:50.280252,73.175,8.220,0
2023-01-22 00:37:51.935980,73.0616,9.323,0
2023-01-22 00:37:53.475100,73.0616,8.220,0
2023-01-22 00:37:55.000116,73.175,8.220,0
2023-01-22 00:37:56.921260,73.2866,8.483,0
2023-01-22 00:37:58.437072,73.175,9.323,0
2023-01-22 00:37:59.956815,73.175,9.323,0
2023-01-22 00:38:01.474451,73.175,8.754,0
2023-01-22 00:38:03.648476,73.175,8.483,0
2023-01-22 00:38:05.157095,73.175,9.034,0
2023-01-22 00:38:06.677753,73.175,9.323,0
2023-01-22 00:38:08.197507,73.175,8.754,0
2023-01-22 00:38:10.287600,73.175,8.483,0
2023-01-22 00:38:11.796679,73.175,9.323,0
2023-01-22 00:38:13.317014,73.175,8.483,0
2023-01-22 00:38:14.843857,73.2866,9.034,0
2023-01-22 00:38:17.531376,73.175,8.483,0
2023-01-22 00:38:19.086138,73.2866,8.220,0
2023-01-22 00:38:20.594177,73.175,9.034,0
2023-01-22 00:38:22.118101,73.175,9.034,0
2023-01-22 00:38:24.112744,73.175,8.220,0
2023-01-22 00:38:25.649044,73.175,8.483,0
2023-01-22 00:38:27.156557,73.175,8.754,0
2023-01-22 00:38:28.674932,73.175,7.966,0
2023-01-22 00:38:31.051397,73.2866,8.754,0
2023-01-22 00:38:32.635832,73.2866,7.966,0
2023-01-22 00:38:34.196761,73.0616,8.220,0
2023-01-22 00:38:35.756100,73.0616,8.754,0
2023-01-22 00:38:37.940811,73.0616,8.220,0
2023-01-22 00:38:39.488336,73.0616,9.323,0
2023-01-22 00:38:41.003291,73.175,8.754,0
